"Species","n","model","aic","intercept","tssr","tssr2","od","od2"
"CAFI",1287,7,4247.49707916496,-1.48645718172896,2.44671038379715,NA,2.29264394211097,-50.4596691482404
"CAFI",1287,8,4246.34833848981,-1.65688242645159,1.30101892726914,49.5293102213762,3.31218520896829,NA
"CAFI",1287,9,4247.73408602476,-1.59185950729912,1.40898654543469,45.3384456583243,2.43019507402915,-38.3111399578855
"CAJA",7651,1,18815.6196663867,-1.91266286644909,NA,NA,NA,NA
"CAJA",7651,2,18813.6821588319,-1.92111190056526,NA,NA,-1.97659097276949,NA
"CAJA",7651,3,18812.7727478512,-1.88331081346912,NA,NA,-2.88957657800933,-45.1568747810547
"CAJA",7651,4,18812.7373110113,-1.92123546335707,1.11871852692198,NA,NA,NA
"CAJA",7651,5,18808.209015971,-1.86160011472316,2.0670240593491,-20.2390954946866,NA,NA
"CAJA",7651,6,18810.510362862,-1.92915065003099,1.14018625800644,NA,-2.04708044043712,NA
"CAJA",7651,7,18810.2929766256,-1.89684713767252,1.06940822572097,NA,-2.83553691158147,-38.784470327202
"CAJA",7651,8,18805.6120347926,-1.86818681871127,2.11312149510157,-20.9266924233307,-2.1410543422064,NA
"CAJA",7651,9,18808.9528158478,-1.88459498933299,2.04820580442251,-18.5481553260435,-1.91028643890285,10.482821671795
"CALT",873,1,2488.72790310936,-1.23874425131125,NA,NA,NA,NA
"CALT",873,2,2490.50424172968,-1.24546665415822,NA,NA,-0.497576419076717,NA
"CALT",873,3,2491.92776578182,-1.21451897304272,NA,NA,-1.56229108217608,-11.0411560945599
"CALT",873,4,2487.20256333781,-1.22858585137459,-2.54631824881567,NA,NA,NA
"CALT",873,5,2488.66115784896,-1.27758899481715,-2.97627709805555,18.4008533517064,NA,NA
"CALT",873,6,2488.94636633574,-1.23502202339617,-2.52778497696353,NA,-0.544733105653846,NA
"CALT",873,7,2490.70662385862,-1.21548588822421,-2.43562523291804,NA,-1.19676730763708,-6.94512300860761
"CALT",873,8,2490.52005922961,-1.27751255444796,-2.9280638838022,16.6556752402334,-0.405446310138938,NA
"CALT",873,9,2492.28608668544,-1.25783816401868,-2.83244559105117,16.6242645079455,-1.04678347275059,-6.8523717996882
"CANT",137,1,506.311718409186,-0.71988866637232,NA,NA,NA,NA
"CANT",137,2,508.286360382626,-0.724050434681478,NA,NA,0.745201302412215,NA
"CANT",137,3,505.491938599113,-0.500428045729516,NA,NA,8.98853899392312,-581.310545384376
"CANT",137,4,507.924257082286,-0.716091387828448,-1.34002300987769,NA,NA,NA
"CANT",137,5,508.224149915172,-0.577631725935583,0.070108544554174,-63.0293245527623,NA,NA
"CANT",137,6,509.63447115697,-0.732440493722557,-2.01220384298101,NA,2.98017689696617,NA
"CANT",137,7,507.047301090047,-0.515059063133848,-1.75620088477219,NA,10.7447811804306,-575.924862909206
"CANT",137,8,510.034267479168,-0.593007507718035,-0.522345283521649,-60.7564230185852,2.42836610236406,NA
"CANT",137,9,510.202174325345,-0.504990044461769,-0.849694890996469,-70.2968605947138,5.97431362422343,-212.009499233169
"CANW",211,1,644.342298278064,-1.55172891190791,NA,NA,NA,NA
"CANW",211,2,645.432513743915,-1.60405558892926,NA,NA,-3.70226092307605,NA
"CANW",211,3,647.283269428401,-1.65759350827336,NA,NA,-1.38287637309463,26.458972742679
"CANW",211,4,646.195858876567,-1.56229549758175,1.96957710218661,NA,NA,NA
"CANW",211,5,647.097118043872,-1.68313392659485,-1.95391920492798,56.1159955660208,NA,NA
"CANW",211,6,647.205869185941,-1.62201891289385,2.31620864269952,NA,-3.65942574500363,NA
"CANW",211,7,649.150377071827,-1.65356417339361,1.88566970823841,NA,-2.11211342879067,18.1284524388748
"CANW",211,8,648.084054303885,-1.75254844807432,-1.33792919170833,59.2076307382009,-3.76238929593066,NA
"CANW",211,9,650.052797997384,-1.80267142330803,-2.00471928605288,54.2187397284171,-0.778478413529452,35.0780719069816
"CAQU",2516,1,9131.79040772758,-1.43983809275148,NA,NA,NA,NA
"CAQU",2516,2,9131.99081450933,-1.44086858285674,NA,NA,-0.911887902009888,NA
"CAQU",2516,3,9131.80904991544,-1.40914120421189,NA,NA,-1.73967193153077,-12.3915548101426
"CAQU",2516,4,9131.37839762822,-1.45670157057149,1.11479308454532,NA,NA,NA
"CAQU",2516,5,9133.33678491502,-1.45185121866206,1.24206493774993,-2.19056513085095,NA,NA
"CAQU",2516,6,9131.42581144394,-1.45792547929579,1.14057953062767,NA,-0.945093357266797,NA
"CAQU",2516,7,9131.37577047787,-1.42617420848016,1.12299981192629,NA,-1.75525210249722,-12.0093237027813
"CAQU",2516,8,9133.33656635312,-1.45137786486068,1.32285634284149,-3.19718011555071,-0.959646755691465,NA
"CAQU",2516,9,9133.35594488839,-1.42370000616788,1.20748405294023,-1.46909552493315,-1.74969398970769,-11.8332977110439
"CARW",37502,1,97303.5339924693,-1.37504806804643,NA,NA,NA,NA
"CARW",37502,2,97305.4374438,-1.3752505729654,NA,NA,-0.0625439409146623,NA
"CARW",37502,3,97307.4254436956,-1.37562078580458,NA,NA,-0.0672484508505613,0.24680817534214
"CARW",37502,4,97235.6646272547,-1.36373669551452,-1.20695782860281,NA,NA,NA
"CARW",37502,5,97237.1861987899,-1.36718870433185,-1.25147062893582,1.20977655396063,NA,NA
"CARW",37502,6,97237.6159657673,-1.3635492555218,-1.20421551571992,NA,0.0480114942786597,NA
"CARW",37502,7,97239.5848177344,-1.36442826044892,-1.20786121200782,NA,0.04244017221783,0.416805653844092
"CARW",37502,8,97239.1387254829,-1.36676006274941,-1.24980534772223,1.14458529962609,0.0430944115737849,NA
"CARW",37502,9,97241.1088711135,-1.36779090757956,-1.24991500953489,1.23493692918639,0.0350710865238786,0.263792436651728
"CASJ",411,1,1692.90314857455,-1.45836814052155,NA,NA,NA,NA
"CASJ",411,2,1693.98601536241,-1.42698946062956,NA,NA,1.58622126129604,NA
"CASJ",411,3,1693.13929082471,-1.21062296763614,NA,NA,-0.415243457627358,-55.2032912204525
"CASJ",411,4,1694.75748354923,-1.46078480131249,0.815431836223944,NA,NA,NA
"CASJ",411,5,1695.51971689373,-1.30319926297164,2.21594952733647,-60.1893769724609,NA,NA
"CASJ",411,6,1695.56874365763,-1.42670644499554,1.45221068155064,NA,1.8430205684198,NA
"CASJ",411,7,1694.22891140747,-1.19073638483834,2.22888131090919,NA,-0.0180403370997374,-60.1709599311126
"CASJ",411,8,1696.28726860052,-1.26820191047258,2.71144172339702,-64.6691642460155,1.85619925904255,NA
"CASJ",411,9,1695.17832177681,-1.06371912614348,3.37498769290676,-58.9592229106752,0.195431647356509,-55.6346338639705
"CASP",281,1,1089.26533514162,-0.635462454965428,NA,NA,NA,NA
"CASP",281,2,1089.52408162748,-0.638454982842347,NA,NA,-2.37388734262245,NA
"CASP",281,3,1090.56235954495,-0.599521336609879,NA,NA,-3.66058616245788,-34.1483314306062
"CASP",281,4,1087.72116633372,-0.598525300173812,-2.2523309829393,NA,NA,NA
"CASP",281,5,1089.16130298443,-0.561729515091189,-1.40085106920554,-15.726326046375,NA,NA
"CASP",281,6,1089.09799598361,-0.604675961136005,-1.94416362381014,NA,-1.47093681057183,NA
"CASP",281,7,1090.06799697345,-0.563980289855628,-1.97600185523759,NA,-2.58267380061935,-34.4574273566953
"CASP",281,8,1090.26402998399,-0.560108453662141,-0.826257464774259,-19.7572662632039,-1.77967523754853,NA
"CASP",281,9,1092.19743753498,-0.556444124827405,-0.579439390981629,-21.816289641826,-1.96807099034869,-1.3272182113618
"CAVI",7192,1,16482.5818609722,-1.15422399957447,NA,NA,NA,NA
"CAVI",7192,2,16482.2829488184,-1.15609782993987,NA,NA,-0.903121455040835,NA
"CAVI",7192,3,16477.9163054177,-1.08852409158327,NA,NA,-1.22775019911224,-41.5994336055748
"CAVI",7192,4,16484.5005755353,-1.15304046910616,-0.14892758392947,NA,NA,NA
"CAVI",7192,5,16485.8367774856,-1.16929968647807,-0.387137418293028,7.01466489628028,NA,NA
"CAVI",7192,6,16484.2591663906,-1.15554925921438,-0.0900508252466939,NA,-0.888936236411933,NA
"CAVI",7192,7,16479.9052294466,-1.08852147266457,-0.0501365904222246,NA,-1.20132121594937,-41.7370920327388
"CAVI",7192,8,16485.5531679115,-1.17253788452346,-0.329588239839098,7.35612061931466,-0.902614533338402,NA
"CAVI",7192,9,16481.2627611679,-1.10279212889289,-0.257035617073636,6.31927266905322,-1.22552911940116,-41.7681226558785
"CAWA",5337,1,12471.9709123148,-1.24594250685371,NA,NA,NA,NA
"CAWA",5337,2,12473.9343033138,-1.24568965292089,NA,NA,0.112239579389001,NA
"CAWA",5337,3,12473.9045479842,-1.23281462215524,NA,NA,-0.115386343312904,-12.4454471146785
"CAWA",5337,4,12473.4204727582,-1.24641328095231,0.284583893183459,NA,NA,NA
"CAWA",5337,5,12475.4186995691,-1.2457263190926,0.286624024913836,-0.107184710636138,NA,NA
"CAWA",5337,6,12475.3778891766,-1.24582741504201,0.279334763951443,NA,0.113602575968951,NA
"CAWA",5337,7,12475.3333403463,-1.23263207191466,0.2890458557463,NA,-0.0999712876945077,-12.3388094128027
"CAWA",5337,8,12477.3721493851,-1.24524797763723,0.292219934788915,-0.403220014893282,0.121313026455026,NA
"CAWA",5337,9,12477.3172855099,-1.22966835142128,0.299004875345984,-1.23919187822559,-0.0939343249990428,-12.3864889040799
"CBCH",2206,1,6089.65903332593,-1.50016502575239,NA,NA,NA,NA
"CBCH",2206,2,6091.33400049989,-1.50047658966238,NA,NA,0.938940369391053,NA
"CBCH",2206,3,6083.77982109243,-1.63389961913545,NA,NA,1.02255589190884,70.2265042625605
"CBCH",2206,4,6076.53099159568,-1.49488399387689,-5.16565927393273,NA,NA,NA
"CBCH",2206,5,6078.5210297384,-1.49707763178625,-5.15589157487265,1.32298654106773,NA,NA
"CBCH",2206,6,6078.37007328197,-1.49490095819019,-5.13928032644569,NA,0.661289652165803,NA
"CBCH",2206,7,6070.47112430112,-1.63025345472449,-5.36099219367322,NA,0.686809435508223,70.1837197012397
"CBCH",2206,8,6080.36763150853,-1.49924475253948,-5.12961221987575,2.67154556139271,0.636891641314655,NA
"CBCH",2206,9,6073.19856916979,-1.6406256589382,-5.87162638475104,-9.45088398523455,0.67348967808821,66.6212041246448
"CBTH",295,1,1350.10117836436,-0.831117718295299,NA,NA,NA,NA
"CBTH",295,2,1344.4610210439,-0.813362924557814,NA,NA,-8.03793383104787,NA
"CBTH",295,3,1345.83208525156,-0.744200414042773,NA,NA,-7.86477768231785,-124.786283723631
"CBTH",295,4,1350.75146703386,-0.828331190765126,-1.73464336202604,NA,NA,NA
"CBTH",295,5,1352.66840618263,-0.809569365230042,-1.68886351883423,-8.73495842654323,NA,NA
"CBTH",295,6,1346.07392642942,-0.812202988364786,-0.910534229784195,NA,-7.77141578441701,NA
"CBTH",295,7,1348.11244602204,-0.814970297929981,-0.913458917777177,NA,-7.76645845484107,4.55492999427229
"CBTH",295,8,1347.66790610484,-0.767439268231023,-0.837506602647709,-20.2863846928474,-8.04350409386796,NA
"CBTH",295,9,1349.49469748819,-0.75750088669366,-0.638796542975872,-22.0613547123729,-8.1499694635466,-41.4129227972512
"CCLO",2602,1,10655.4097067496,-0.991515764607526,NA,NA,NA,NA
"CCLO",2602,2,10643.2828461039,-1.00521657616886,NA,NA,-3.47189077582896,NA
"CCLO",2602,3,10638.3864645268,-1.05619853513093,NA,NA,-2.46267688111669,63.6087882912917
"CCLO",2602,4,10646.6403125523,-0.991660558707866,-1.92349504891971,NA,NA,NA
"CCLO",2602,5,10648.5174911507,-0.983445264501435,-1.90629705835185,-4.35678546536606,NA,NA
"CCLO",2602,6,10633.8753601544,-1.00555115747028,-1.96771932807758,NA,-3.53132829506394,NA
"CCLO",2602,7,10629.4385473722,-1.05370818824259,-1.92819645068329,NA,-2.56580529852733,60.532339073779
"CCLO",2602,8,10635.6316342216,-0.994160662442493,-1.94088088527498,-6.14503090043827,-3.5556305189031,NA
"CCLO",2602,9,10635.3902588489,-0.987799732309454,-1.90170735742349,-15.582175429674,-3.34647644231584,16.0066235951594
"CCSP",11157,1,25441.1308914602,-1.06209792792713,NA,NA,NA,NA
"CCSP",11157,2,25402.6857265128,-1.06266178321971,NA,NA,2.79134044025425,NA
"CCSP",11157,3,25338.9214284792,-1.13979581449479,NA,NA,2.24544541631338,58.9470102957374
"CCSP",11157,4,25296.8660311368,-1.05843768976756,-3.17442324397701,NA,NA,NA
"CCSP",11157,5,25297.3968323496,-1.07111852849205,-3.22589411710743,4.10321688424131,NA,NA
"CCSP",11157,6,25250.8846046904,-1.05858176322379,-3.22998336831096,NA,2.97888326302337,NA
"CCSP",11157,7,25201.6622429684,-1.12380397045472,-3.04738465343461,NA,2.60301168571601,50.8465467458664
"CCSP",11157,8,25252.5034706073,-1.06059565846894,-3.24674276097747,0.792412204275247,2.96198207222627,NA
"CCSP",11157,9,25251.6233182913,-1.04437411857397,-3.20772308774976,-7.56053349417657,2.74618261130987,6.94072732388338
"CEDW",5986,1,40566.2560512003,-2.44437003234959,NA,NA,NA,NA
"CEDW",5986,2,40568.0262013303,-2.44973909769012,NA,NA,-0.291075513331711,NA
"CEDW",5986,3,40568.3610711502,-2.41916590369107,NA,NA,-0.088113642284674,-6.25124254550687
"CEDW",5986,4,40539.5653202408,-2.43717495118125,3.28545524354769,NA,NA,NA
"CEDW",5986,5,40531.5797026982,-2.33900242277006,4.04356917176025,-32.7870056505582,NA,NA
"CEDW",5986,6,40538.2000473606,-2.45657845432803,3.49530102897538,NA,-1.23582321832687,NA
"CEDW",5986,7,40540.1550234877,-2.46325380267655,3.53406950231853,NA,-1.27216721040066,1.162236754353
"CEDW",5986,8,40525.2217181325,-2.34722663037928,4.400021861571,-41.124003452305,-2.04789747270232,NA
"CEDW",5986,9,40526.9605380297,-2.37993830818217,4.64242895260571,-39.8701701493924,-2.27616044632071,5.81985516216456
"CERW",807,1,1791.23600549743,-1.34609445478997,NA,NA,NA,NA
"CERW",807,2,1790.59568037301,-1.34419693683143,NA,NA,2.31525270849196,NA
"CERW",807,3,1787.20987221536,-1.26476391758942,NA,NA,3.61393862341468,-85.8170822380831
"CERW",807,4,1793.23590787265,-1.34616501211387,0.0128148676449488,NA,NA,NA
"CERW",807,5,1794.40648943039,-1.30153521779768,0.209555727105564,-16.0237377580574,NA,NA
"CERW",807,6,1792.57592486224,-1.34443586581575,-0.135603192620476,NA,2.3423810676381,NA
